faq_id,intent_id,intent_name,category,language,question_type,difficulty,question,answer,ground_truth,source
FAQ0443,INT014,booking_required_information,Booking,Russian,Direct,Easy,,,"Booking information may include the guest's full name, number of guests, check-in date, check-out date, selected room type, contact information, and payment information when required.",booking_policy.txt
FAQ0444,INT014,booking_required_information,Booking,Russian,Paraphrased,Easy,,,"Booking information may include the guest's full name, number of guests, check-in date, check-out date, selected room type, contact information, and payment information when required.",booking_policy.txt
FAQ0445,INT014,booking_required_information,Booking,Russian,Paraphrased,Easy,,,"Booking information may include the guest's full name, number of guests, check-in date, check-out date, selected room type, contact information, and payment information when required.",booking_policy.txt
FAQ0446,INT014,booking_required_information,Booking,Russian,Paraphrased,Easy,,,"Booking information may include the guest's full name, number of guests, check-in date, check-out date, selected room type, contact information, and payment information when required.",booking_policy.txt
FAQ0447,INT014,booking_required_information,Booking,Russian,Scenario,Easy,,,"Booking information may include the guest's full name, number of guests, check-in date, check-out date, selected room type, contact information, and payment information when required.",booking_policy.txt
FAQ0448,INT014,booking_required_information,Booking,Russian,Scenario,Easy,,,"Booking information may include the guest's full name, number of guests, check-in date, check-out date, selected room type, contact information, and payment information when required.",booking_policy.txt
FAQ0449,INT015,booking_modification,Booking,English,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0450,INT015,booking_modification,Booking,English,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0451,INT015,booking_modification,Booking,English,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0452,INT015,booking_modification,Booking,English,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0453,INT015,booking_modification,Booking,English,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0454,INT015,booking_modification,Booking,English,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0455,INT015,booking_modification,Booking,English,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0456,INT015,booking_modification,Booking,English,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0457,INT015,booking_modification,Booking,Arabic,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0458,INT015,booking_modification,Booking,Arabic,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0459,INT015,booking_modification,Booking,Arabic,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0460,INT015,booking_modification,Booking,Arabic,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0461,INT015,booking_modification,Booking,Arabic,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0462,INT015,booking_modification,Booking,Arabic,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0463,INT015,booking_modification,Booking,Arabic,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0464,INT015,booking_modification,Booking,Arabic,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0465,INT015,booking_modification,Booking,French,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0466,INT015,booking_modification,Booking,French,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0467,INT015,booking_modification,Booking,French,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0468,INT015,booking_modification,Booking,French,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0469,INT015,booking_modification,Booking,French,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0470,INT015,booking_modification,Booking,French,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0471,INT015,booking_modification,Booking,French,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0472,INT015,booking_modification,Booking,French,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0473,INT015,booking_modification,Booking,Russian,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0474,INT015,booking_modification,Booking,Russian,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0475,INT015,booking_modification,Booking,Russian,Direct,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0476,INT015,booking_modification,Booking,Russian,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0477,INT015,booking_modification,Booking,Russian,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0478,INT015,booking_modification,Booking,Russian,Paraphrased,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0479,INT015,booking_modification,Booking,Russian,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0480,INT015,booking_modification,Booking,Russian,Scenario,Easy,,,Guests may contact customer service to request reservation changes. Changes are subject to availability and hotel approval.,booking_modification.txt
FAQ0481,INT016,booking_confirmation,Booking,English,Direct,Easy,,,A reservation should be confirmed after the required booking information has been provided and the reservation process has been completed.,booking_confirmation.txt
FAQ0482,INT016,booking_confirmation,Booking,English,Direct,Easy,,,A reservation should be confirmed after the required booking information has been provided and the reservation process has been completed.,booking_confirmation.txt
FAQ0483,INT016,booking_confirmation,Booking,English,Direct,Easy,,,A reservation should be confirmed after the required booking information has been provided and the reservation process has been completed.,booking_confirmation.txt
FAQ0484,INT016,booking_confirmation,Booking,English,Paraphrased,Easy,,,A reservation should be confirmed after the required booking information has been provided and the reservation process has been completed.,booking_confirmation.txt
