faq_id,intent,language,question_type,question,status,ground_truth,category,source,source_type,metadata,difficulty,answer
FAQ0284,late_check_out,Russian,Paraphrased,Можно ли запросить поздний выезд из отеля?,gold,Поздний выезд зависит от наличия и может повлечь дополнительную плату.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Поздний выезд зависит от наличия и может повлечь дополнительную плату.
FAQ0285,identification_required,Arabic,Paraphrased,ما هي وثيقة إثبات الهوية المطلوبة عند تسجيل الوصول؟,gold,يجب على الضيوف تقديم وثيقة إثبات هوية سارية عند تسجيل الوصول، لكن قاعدة المعرفة لا تحدد الأنواع المقبولة بدقة.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Easy,يجب على الضيوف تقديم وثيقة إثبات هوية سارية عند تسجيل الوصول، لكن قاعدة المعرفة لا تحدد الأنواع المقبولة بدقة.
FAQ0286,identification_required,English,Paraphrased,What identification document do I need when checking in?,gold,"Guests must provide valid identification during check-in, but the current knowledge base does not specify the exact types of identification documents accepted.",Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Easy,"Guests must provide valid identification during check-in, but the current knowledge base does not specify the exact types of identification documents accepted."
FAQ0287,identification_required,French,Paraphrased,Quelle pièce d'identité dois-je présenter lors de l'enregistrement ?,gold,"Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement, mais la base de connaissances actuelle ne précise pas les types exacts de documents acceptés.",Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Easy,"Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement, mais la base de connaissances actuelle ne précise pas les types exacts de documents acceptés."
FAQ0288,identification_required,Russian,Paraphrased,Какой документ удостоверяющий личность нужно предъявить при регистрации?,gold,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации, но текущая база знаний не указывает точные виды принимаемых документов.",Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Easy,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации, но текущая база знаний не указывает точные виды принимаемых документов."
FAQ0289,hotel_location,Arabic,Scenario,ما المنطقة أو المعلم الأقرب الذي يساعدني على تحديد موقع Nile Pearl Hotel في القاهرة؟,gold,يقع Nile Pearl Hotel في القاهرة، مصر.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,يقع Nile Pearl Hotel في القاهرة، مصر.
FAQ0290,hotel_location,English,Scenario,"If I am looking for the hotel in Cairo, where exactly is Nile Pearl Hotel located?",gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ0291,hotel_location,French,Scenario,"Si je cherche l'hôtel au Caire, où se trouve exactement le Nile Pearl Hotel ?",gold,"Le Nile Pearl Hotel est situé au Caire, en Égypte.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Le Nile Pearl Hotel est situé au Caire, en Égypte."
FAQ0292,hotel_location,Russian,Scenario,"Если я ищу отель в Каире, где именно находится Nile Pearl Hotel?",gold,"Отель Nile Pearl Hotel расположен в Каире, Египет.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Отель Nile Pearl Hotel расположен в Каире, Египет."
FAQ0293,hotel_category,Arabic,Scenario,أخطط للإقامة في Nile Pearl Hotel، فما تصنيف الفندق الذي يمكنني توقعه؟,gold,Nile Pearl Hotel هو فندق من فئة 5 نجوم.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel هو فندق من فئة 5 نجوم.
FAQ0294,hotel_category,English,Scenario,I am planning to stay at Nile Pearl Hotel; what category is the hotel?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ0295,hotel_category,French,Scenario,Je prévois de séjourner au Nile Pearl Hotel ; quelle est la catégorie de cet hôtel ?,gold,Le Nile Pearl Hotel est un hôtel 5 étoiles.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Le Nile Pearl Hotel est un hôtel 5 étoiles.
FAQ0296,hotel_category,Russian,Scenario,Я планирую остановиться в Nile Pearl Hotel; к какой категории относится этот отель?,gold,Nile Pearl Hotel — пятизвездочный отель.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel — пятизвездочный отель.
FAQ0297,reception_availability,Arabic,Direct,هل يمكنني الوصول إلى موظفي الاستقبال في أي وقت من اليوم؟,gold,مكتب استقبال Nile Pearl Hotel متاح على مدار الساعة.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,مكتب استقبال Nile Pearl Hotel متاح على مدار الساعة.
FAQ0298,reception_availability,English,Direct,Can I reach the reception staff at any time of the day?,gold,Nile Pearl Hotel reception is available 24 hours a day.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,Nile Pearl Hotel reception is available 24 hours a day.
FAQ0299,reception_availability,French,Direct,Puis-je contacter le personnel de la réception à n'importe quelle heure de la journée ?,gold,La réception du Nile Pearl Hotel est disponible 24 heures sur 24.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,La réception du Nile Pearl Hotel est disponible 24 heures sur 24.
FAQ0300,reception_availability,Russian,Direct,Могу ли я обратиться к сотрудникам стойки регистрации в любое время суток?,gold,Стойка регистрации Nile Pearl Hotel работает круглосуточно.,Reception,Hotel_Information/contact_information.txt,Hotel_Information/contact_information.txt,0,Easy,Стойка регистрации Nile Pearl Hotel работает круглосуточно.
FAQ0301,check_in_time,Arabic,Scenario,سأصل إلى الفندق في يوم تسجيل الوصول، فمتى يمكنني تسجيل الدخول بشكل عادي؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0302,check_in_time,English,Scenario,I will arrive at the hotel on my check-in day; when can I normally check in?,gold,The standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,The standard check-in time is 3:00 PM.
