booking_id,customer_id,room_id,room_type_id,check_in,check_out,nights,adults,children,booking_status,booking_channel,price_per_night,total_amount
B002617,C006689,R243,RT006,2025-11-14,2025-11-18,4,1,0,Confirmed,Booking Platform,6162.25,24649.0
B002618,C004891,R136,RT002,2026-12-28,2027-01-03,6,2,0,Cancelled,Website,2521.16,15126.96
B002619,C007379,R218,RT005,2026-03-01,2026-03-09,8,4,0,Cancelled,Mobile App,4996.85,39974.8
B002620,C000790,R120,RT001,2027-02-09,2027-02-19,10,1,0,Completed,Booking Platform,2147.12,21471.2
B002621,C006827,R127,RT002,2026-11-25,2026-12-04,9,1,2,Confirmed,Website,2387.38,21486.42
B002622,C003495,R104,RT001,2026-03-18,2026-03-30,12,1,0,Completed,Booking Platform,2178.8,26145.6
B002623,C003762,R196,RT004,2026-12-01,2026-12-06,5,2,0,Confirmed,Booking Platform,3350.89,16754.45
B002624,C001962,R165,RT003,2026-09-06,2026-09-17,11,2,1,Confirmed,Travel Agent,2736.17,30097.87
B002625,C001732,R178,RT003,2025-12-09,2025-12-18,9,1,0,Cancelled,Website,3032.51,27292.59
B002626,C002755,R152,RT002,2027-01-05,2027-01-11,6,2,0,Confirmed,Phone,2433.6,14601.6
B002627,C009999,R225,RT005,2027-01-11,2027-01-14,3,3,0,Completed,Travel Agent,4630.8,13892.4
B002628,C005115,R115,RT001,2027-05-22,2027-05-27,5,1,0,Completed,Booking Platform,1757.54,8787.7
B002629,C008608,R189,RT004,2026-03-16,2026-03-25,9,1,2,Completed,Mobile App,4170.37,37533.33
B002630,C002867,R228,RT005,2027-04-21,2027-04-26,5,1,0,Confirmed,Travel Agent,4318.92,21594.6
B002631,C006866,R178,RT003,2025-10-06,2025-10-10,4,1,1,Confirmed,Booking Platform,2658.26,10633.04
B002632,C005550,R105,RT001,2027-03-08,2027-03-15,7,1,0,Confirmed,Phone,2270.42,15892.94
B002633,C002630,R165,RT003,2026-05-06,2026-05-20,14,1,0,Cancelled,Website,3433.93,48075.02
B002634,C004503,R170,RT003,2027-04-07,2027-04-12,5,1,0,Confirmed,Booking Platform,2459.9,12299.5
B002635,C002817,R101,RT001,2026-05-15,2026-05-21,6,1,0,Cancelled,Travel Agent,1880.87,11285.22
B002636,C002545,R122,RT002,2027-02-25,2027-03-06,9,2,2,Confirmed,Mobile App,3066.08,27594.72
B002637,C001238,R153,RT002,2027-07-08,2027-07-20,12,2,0,Confirmed,Mobile App,2331.61,27979.32
B002638,C007224,R172,RT003,2027-07-14,2027-07-26,12,1,0,Cancelled,Website,3207.68,38492.16
B002639,C008760,R158,RT003,2026-03-17,2026-03-30,13,1,0,Confirmed,Booking Platform,3057.52,39747.76
B002640,C009960,R201,RT004,2025-08-17,2025-08-27,10,2,2,Completed,Website,4400.93,44009.3
B002641,C000624,R210,RT004,2026-12-01,2026-12-15,14,2,0,Completed,Phone,4706.17,65886.38
B002642,C002196,R144,RT002,2027-01-15,2027-01-19,4,2,0,Completed,Travel Agent,2155.36,8621.44
B002643,C003776,R179,RT003,2026-02-12,2026-02-13,1,2,0,Cancelled,Booking Platform,3396.37,3396.37
B002644,C004227,R199,RT004,2027-05-16,2027-05-26,10,2,2,Completed,Travel Agent,3574.54,35745.4
B002645,C000524,R170,RT003,2026-08-04,2026-08-11,7,2,2,Completed,Travel Agent,3296.01,23072.07
B002646,C001337,R140,RT002,2027-06-19,2027-06-21,2,2,0,Completed,Booking Platform,2506.84,5013.68
B002647,C004249,R200,RT004,2027-05-17,2027-05-21,4,1,0,Completed,Booking Platform,4779.33,19117.32
B002648,C005421,R244,RT006,2026-01-29,2026-02-03,5,3,0,Cancelled,Website,6889.79,34448.95
B002649,C001932,R105,RT001,2026-06-20,2026-06-24,4,1,0,Confirmed,Booking Platform,1879.27,7517.08
B002650,C007075,R175,RT003,2026-01-14,2026-01-21,7,2,0,Completed,Website,2925.49,20478.43
B002651,C008879,R225,RT005,2027-08-12,2027-08-14,2,4,0,Completed,Website,4300.11,8600.22
B002652,C008246,R247,RT006,2026-06-29,2026-07-07,8,4,2,Confirmed,Mobile App,8081.52,64652.16
B002653,C001132,R240,RT006,2026-03-26,2026-03-30,4,1,0,Confirmed,Booking Platform,7816.93,31267.72
B002654,C001921,R206,RT004,2026-04-19,2026-05-01,12,3,0,Confirmed,Website,4721.55,56658.6
B002655,C003059,R164,RT003,2027-04-25,2027-04-29,4,2,0,Confirmed,Website,2626.64,10506.56
B002656,C005007,R151,RT002,2025-11-20,2025-12-03,13,2,0,Completed,Phone,2598.42,33779.46
B002657,C009755,R205,RT004,2026-09-06,2026-09-15,9,1,0,Cancelled,Travel Agent,4683.15,42148.35
B002658,C001835,R234,RT005,2025-12-21,2026-01-04,14,1,1,Completed,Phone,4555.13,63771.82
B002659,C006856,R132,RT002,2026-06-14,2026-06-22,8,1,0,Confirmed,Booking Platform,2718.18,21745.44
B002660,C003312,R150,RT002,2027-02-20,2027-03-02,10,2,0,Confirmed,Travel Agent,2198.74,21987.4
B002661,C003583,R175,RT003,2026-02-19,2026-03-02,11,2,2,Confirmed,Website,2368.32,26051.52
B002662,C003737,R111,RT001,2026-06-20,2026-06-21,1,1,0,Completed,Phone,1934.16,1934.16
B002663,C003337,R248,RT006,2026-02-06,2026-02-09,3,1,1,No-show,Phone,8414.91,25244.73
B002664,C002290,R150,RT002,2026-07-23,2026-07-26,3,2,1,Completed,Website,3129.57,9388.71
B002665,C008152,R229,RT005,2027-06-08,2027-06-11,3,3,0,Confirmed,Website,4158.44,12475.32
B002666,C005901,R113,RT001,2026-05-31,2026-06-09,9,1,2,Completed,Booking Platform,1954.15,17587.35
B002667,C006376,R139,RT002,2026-04-24,2026-05-04,10,2,0,Completed,Phone,3071.53,30715.3
B002668,C008061,R218,RT005,2026-07-02,2026-07-13,11,4,0,Cancelled,Booking Platform,4625.95,50885.45
B002669,C006735,R217,RT005,2025-12-14,2025-12-28,14,3,0,Confirmed,Mobile App,4379.5,61313.0
B002670,C009953,R249,RT006,2026-03-27,2026-04-10,14,3,0,No-show,Phone,6806.04,95284.56
B002671,C002387,R183,RT003,2025-11-01,2025-11-02,1,1,0,Completed,Mobile App,3062.99,3062.99
B002672,C004733,R195,RT004,2025-12-26,2025-12-31,5,3,0,Confirmed,Mobile App,4052.62,20263.1
B002673,C008220,R146,RT002,2026-07-20,2026-07-31,11,2,0,Completed,Mobile App,2713.48,29848.28
B002674,C002362,R116,RT001,2026-05-09,2026-05-14,5,1,2,Confirmed,Booking Platform,1707.99,8539.95
B002675,C006966,R180,RT003,2026-12-21,2027-01-04,14,2,0,Confirmed,Mobile App,2948.22,41275.08
B002676,C009502,R152,RT002,2026-12-26,2027-01-08,13,1,0,Completed,Website,2493.43,32414.59
B002677,C009787,R120,RT001,2027-01-08,2027-01-09,1,1,0,Completed,Booking Platform,2312.06,2312.06
B002678,C001605,R159,RT003,2025-09-05,2025-09-10,5,2,0,Completed,Travel Agent,2846.47,14232.35
B002679,C009012,R105,RT001,2026-08-03,2026-08-17,14,1,0,Completed,Mobile App,2176.43,30470.02
B002680,C000711,R172,RT003,2025-08-22,2025-09-03,12,1,0,Completed,Booking Platform,3355.3,40263.6
B002681,C006331,R190,RT004,2027-02-22,2027-03-04,10,1,0,Confirmed,Mobile App,3365.57,33655.7
B002682,C005868,R178,RT003,2026-07-25,2026-07-26,1,2,0,Cancelled,Mobile App,2372.1,2372.1
B002683,C002906,R171,RT003,2025-10-25,2025-11-06,12,2,0,Completed,Website,2618.91,31426.92
B002684,C000639,R170,RT003,2026-05-19,2026-05-30,11,2,0,Confirmed,Mobile App,2953.99,32493.89
B002685,C006699,R111,RT001,2027-04-15,2027-04-22,7,1,0,Confirmed,Mobile App,2186.8,15307.6
B002686,C006527,R232,RT005,2025-11-02,2025-11-12,10,4,0,Confirmed,Phone,4536.79,45367.9
B002687,C003966,R250,RT006,2025-10-19,2025-10-25,6,4,0,No-show,Website,6467.08,38802.48
B002688,C002744,R112,RT001,2027-02-18,2027-03-01,11,1,0,Confirmed,Mobile App,1767.08,19437.88
B002689,C007058,R150,RT002,2026-02-14,2026-02-22,8,2,1,Cancelled,Website,2127.12,17016.96
B002690,C006585,R122,RT002,2025-11-28,2025-12-11,13,1,0,Confirmed,Mobile App,2734.75,35551.75
B002691,C003820,R104,RT001,2025-09-15,2025-09-23,8,1,0,Completed,Mobile App,1755.15,14041.2
B002692,C008207,R178,RT003,2025-09-02,2025-09-13,11,2,0,Completed,Booking Platform,2516.42,27680.62
B002693,C005244,R144,RT002,2027-01-04,2027-01-17,13,2,0,Confirmed,Travel Agent,3003.88,39050.44
B002694,C007588,R235,RT005,2027-06-18,2027-07-01,13,4,0,Completed,Booking Platform,4595.38,59739.94
B002695,C003415,R166,RT003,2026-06-29,2026-07-05,6,2,2,Confirmed,Website,3406.8,20440.8
B002696,C004182,R119,RT001,2025-09-03,2025-09-07,4,1,0,Confirmed,Mobile App,2297.16,9188.64
B002697,C001605,R122,RT002,2027-01-18,2027-01-25,7,2,0,Confirmed,Website,2313.24,16192.68
B002698,C005643,R104,RT001,2026-12-20,2027-01-01,12,1,2,Confirmed,Mobile App,1908.64,22903.68
B002699,C004464,R110,RT001,2026-08-14,2026-08-28,14,1,1,Completed,Travel Agent,1948.58,27280.12
B002700,C009010,R101,RT001,2025-08-15,2025-08-17,2,1,0,Cancelled,Mobile App,2280.78,4561.56
B002701,C009115,R209,RT004,2026-08-16,2026-08-22,6,2,0,Completed,Mobile App,4937.18,29623.08
B002702,C009097,R159,RT003,2026-04-26,2026-05-09,13,1,0,Completed,Mobile App,3382.07,43966.91
B002703,C009170,R184,RT003,2027-08-05,2027-08-06,1,2,0,Confirmed,Booking Platform,2831.5,2831.5
B002704,C001022,R183,RT003,2026-05-23,2026-06-03,11,1,0,Confirmed,Website,2564.23,28206.53
B002705,C008165,R236,RT006,2026-12-16,2026-12-23,7,3,0,Completed,Website,6970.71,48794.97
B002706,C008338,R243,RT006,2027-02-12,2027-02-18,6,4,0,Cancelled,Phone,7140.37,42842.22
B002707,C002248,R147,RT002,2027-03-26,2027-03-31,5,1,1,Completed,Website,3099.93,15499.65
B002708,C001135,R136,RT002,2026-02-13,2026-02-23,10,2,0,Completed,Phone,2685.67,26856.7
B002709,C009934,R162,RT003,2027-02-22,2027-03-04,10,2,1,Confirmed,Travel Agent,2947.23,29472.3
B002710,C009986,R114,RT001,2025-11-27,2025-12-08,11,1,0,Completed,Booking Platform,1698.06,18678.66
B002711,C005491,R129,RT002,2027-02-24,2027-03-02,6,2,1,Confirmed,Mobile App,3169.17,19015.02
B002712,C001368,R134,RT002,2026-12-28,2027-01-07,10,1,0,Cancelled,Mobile App,2735.83,27358.3
B002713,C006855,R230,RT005,2026-11-29,2026-12-01,2,4,0,Cancelled,Website,4371.44,8742.88
B002714,C000804,R133,RT002,2026-03-16,2026-03-27,11,2,0,Cancelled,Website,2754.82,30303.02
B002715,C002566,R242,RT006,2027-04-23,2027-05-06,13,3,0,Completed,Website,7562.05,98306.65
B002716,C001858,R226,RT005,2025-09-05,2025-09-18,13,2,1,Completed,Phone,3865.04,50245.52
B002717,C001115,R130,RT002,2027-02-14,2027-02-18,4,1,0,No-show,Mobile App,2558.66,10234.64
B002718,C007647,R232,RT005,2026-11-16,2026-11-27,11,3,0,Completed,Mobile App,5274.3,58017.3
B002719,C009775,R142,RT002,2027-03-15,2027-03-26,11,2,0,Confirmed,Booking Platform,2173.59,23909.49
B002720,C004890,R139,RT002,2026-06-17,2026-06-26,9,1,1,Completed,Website,2926.15,26335.35
B002721,C004024,R185,RT003,2027-05-15,2027-05-17,2,2,0,Completed,Booking Platform,2652.97,5305.94
B002722,C000511,R194,RT004,2026-01-07,2026-01-14,7,3,0,Cancelled,Website,4482.77,31379.39
B002723,C005620,R155,RT002,2026-04-11,2026-04-14,3,1,0,Completed,Travel Agent,2238.79,6716.37
B002724,C002535,R188,RT004,2025-12-04,2025-12-09,5,1,0,Completed,Mobile App,4194.36,20971.8
B002725,C000599,R192,RT004,2027-02-19,2027-02-24,5,1,0,Completed,Phone,3693.61,18468.05
B002726,C004413,R166,RT003,2027-01-03,2027-01-16,13,2,1,Confirmed,Website,3267.82,42481.66
B002727,C007928,R101,RT001,2026-04-30,2026-05-11,11,1,0,Confirmed,Website,1766.62,19432.82
B002728,C007987,R197,RT004,2026-02-27,2026-03-08,9,3,0,Confirmed,Booking Platform,4721.96,42497.64
B002729,C000828,R242,RT006,2027-05-28,2027-06-08,11,1,0,Confirmed,Website,5723.52,62958.72
B002730,C006807,R221,RT005,2026-09-13,2026-09-21,8,3,0,Completed,Phone,4904.22,39233.76
B002731,C000914,R238,RT006,2026-03-29,2026-03-31,2,3,0,Confirmed,Mobile App,7520.09,15040.18
B002732,C007356,R230,RT005,2026-06-21,2026-07-05,14,2,0,Confirmed,Phone,4649.9,65098.6
B002733,C000254,R182,RT003,2026-10-16,2026-10-26,10,1,0,No-show,Website,3252.13,32521.3
B002734,C007679,R158,RT003,2027-02-01,2027-02-03,2,1,0,Confirmed,Booking Platform,2971.95,5943.9
B002735,C000016,R185,RT003,2025-10-17,2025-10-24,7,1,2,Cancelled,Website,3108.17,21757.19
B002736,C002107,R127,RT002,2026-03-20,2026-03-23,3,2,0,Confirmed,Booking Platform,2468.58,7405.74
B002737,C006742,R175,RT003,2026-02-21,2026-03-03,10,1,0,Confirmed,Mobile App,2879.99,28799.9
B002738,C003288,R131,RT002,2026-05-11,2026-05-24,13,1,2,Completed,Booking Platform,3104.79,40362.27
B002739,C001876,R201,RT004,2027-07-27,2027-07-30,3,3,2,Completed,Booking Platform,4394.0,13182.0
B002740,C006685,R114,RT001,2027-06-13,2027-06-27,14,1,1,Confirmed,Website,2000.31,28004.34
B002741,C001230,R218,RT005,2027-01-31,2027-02-12,12,3,2,Cancelled,Mobile App,5539.56,66474.72
B002742,C001414,R132,RT002,2027-05-17,2027-05-30,13,1,1,Confirmed,Website,3146.09,40899.17
B002743,C006641,R138,RT002,2027-01-31,2027-02-04,4,2,0,Completed,Booking Platform,3193.36,12773.44
B002744,C005641,R138,RT002,2025-09-13,2025-09-26,13,1,0,Completed,Booking Platform,2732.56,35523.28
B002745,C003881,R164,RT003,2026-11-24,2026-12-07,13,1,0,Cancelled,Mobile App,2941.03,38233.39
B002746,C002288,R170,RT003,2027-06-07,2027-06-10,3,1,0,Completed,Website,3307.13,9921.39
B002747,C000031,R199,RT004,2025-09-19,2025-09-26,7,1,0,Cancelled,Booking Platform,3812.5,26687.5
B002748,C008519,R185,RT003,2027-03-27,2027-04-05,9,2,0,Confirmed,Website,2812.53,25312.77
B002749,C008201,R106,RT001,2027-06-25,2027-07-02,7,1,1,Confirmed,Phone,2111.7,14781.9
B002750,C000038,R161,RT003,2026-10-07,2026-10-20,13,1,0,Completed,Mobile App,2817.29,36624.77
B002751,C000227,R167,RT003,2025-12-26,2026-01-08,13,2,0,Cancelled,Mobile App,2529.9,32888.7
B002752,C002906,R226,RT005,2026-12-20,2026-12-26,6,4,0,Confirmed,Phone,4011.63,24069.78
B002753,C006440,R207,RT004,2027-06-23,2027-06-24,1,1,2,Confirmed,Travel Agent,4246.1,4246.1
B002754,C001101,R203,RT004,2026-02-17,2026-02-25,8,2,0,Completed,Travel Agent,3818.81,30550.48
B002755,C003503,R155,RT002,2027-07-05,2027-07-14,9,2,0,Confirmed,Booking Platform,2901.76,26115.84
B002756,C003083,R223,RT005,2025-10-11,2025-10-17,6,2,0,Completed,Phone,5032.41,30194.46
B002757,C005809,R244,RT006,2025-12-13,2025-12-25,12,3,0,Confirmed,Mobile App,7444.91,89338.92
B002758,C006081,R211,RT004,2026-02-15,2026-02-26,11,3,0,Cancelled,Mobile App,4315.93,47475.23
B002759,C002844,R210,RT004,2026-08-18,2026-09-01,14,3,0,Completed,Booking Platform,3891.28,54477.92
B002760,C003159,R170,RT003,2026-01-23,2026-01-29,6,2,2,Confirmed,Phone,3411.46,20468.76
B002761,C001890,R200,RT004,2027-04-16,2027-04-19,3,1,2,Cancelled,Booking Platform,4344.05,13032.15
B002762,C007486,R137,RT002,2026-08-29,2026-08-31,2,1,1,No-show,Mobile App,3213.1,6426.2
B002763,C001320,R113,RT001,2027-02-11,2027-02-15,4,1,0,Confirmed,Booking Platform,1781.86,7127.44
B002764,C009581,R160,RT003,2026-02-18,2026-02-25,7,1,0,Completed,Booking Platform,2979.41,20855.87
B002765,C004037,R193,RT004,2026-11-26,2026-12-10,14,1,1,Completed,Mobile App,4437.74,62128.36
B002766,C009139,R110,RT001,2026-10-09,2026-10-22,13,1,0,Confirmed,Travel Agent,1541.16,20035.08
B002767,C005236,R180,RT003,2026-06-04,2026-06-18,14,2,0,Completed,Website,2866.89,40136.46
B002768,C001214,R212,RT004,2027-07-19,2027-07-28,9,3,2,Confirmed,Travel Agent,3801.83,34216.47
B002769,C001284,R195,RT004,2025-10-28,2025-11-07,10,3,2,Completed,Booking Platform,3410.58,34105.8
B002770,C007197,R239,RT006,2027-07-27,2027-07-31,4,3,1,Completed,Website,5628.0,22512.0
B002771,C009973,R133,RT002,2025-11-07,2025-11-13,6,2,2,Confirmed,Phone,2899.42,17396.52
B002772,C000067,R196,RT004,2025-08-30,2025-09-06,7,2,0,Cancelled,Mobile App,3920.76,27445.32
B002773,C008418,R248,RT006,2027-02-20,2027-03-02,10,1,1,Confirmed,Website,7293.72,72937.2
B002774,C005737,R178,RT003,2026-04-09,2026-04-12,3,2,0,Completed,Website,2779.43,8338.29
B002775,C005202,R220,RT005,2027-04-30,2027-05-12,12,1,1,Confirmed,Mobile App,5768.31,69219.72
B002776,C006553,R127,RT002,2026-07-05,2026-07-08,3,2,0,Confirmed,Mobile App,2445.69,7337.07
B002777,C005138,R240,RT006,2026-10-01,2026-10-13,12,4,0,Confirmed,Phone,6180.38,74164.56
B002778,C002215,R101,RT001,2026-05-31,2026-06-02,2,1,0,Completed,Phone,1815.06,3630.12
B002779,C004845,R117,RT001,2025-11-28,2025-12-12,14,1,1,Completed,Website,2121.44,29700.16
B002780,C005839,R134,RT002,2026-02-11,2026-02-25,14,2,0,Confirmed,Booking Platform,2934.29,41080.06
B002781,C000166,R199,RT004,2025-11-30,2025-12-06,6,3,2,Completed,Mobile App,4023.35,24140.1
B002782,C006465,R160,RT003,2026-06-25,2026-06-27,2,1,0,Confirmed,Travel Agent,2380.11,4760.22
B002783,C009822,R164,RT003,2026-01-20,2026-01-28,8,2,2,Confirmed,Website,2548.18,20385.44
B002784,C007345,R187,RT004,2026-10-29,2026-11-11,13,1,0,Cancelled,Booking Platform,3707.5,48197.5
B002785,C004978,R160,RT003,2027-02-04,2027-02-10,6,2,0,Completed,Website,2376.37,14258.22
B002786,C001357,R209,RT004,2026-07-29,2026-08-11,13,2,2,Confirmed,Mobile App,3591.45,46688.85
B002787,C007131,R130,RT002,2026-08-29,2026-09-02,4,2,0,Confirmed,Booking Platform,3056.22,12224.88
B002788,C007257,R235,RT005,2025-11-21,2025-11-25,4,3,0,Confirmed,Booking Platform,4168.17,16672.68
B002789,C006795,R212,RT004,2027-08-02,2027-08-08,6,1,0,Completed,Website,3318.35,19910.1
B002790,C005639,R177,RT003,2027-01-06,2027-01-12,6,1,0,Confirmed,Phone,3111.36,18668.16
B002791,C001503,R171,RT003,2026-08-06,2026-08-12,6,1,2,Confirmed,Mobile App,2628.97,15773.82
B002792,C000011,R153,RT002,2027-02-04,2027-02-17,13,2,0,Confirmed,Booking Platform,2268.17,29486.21
B002793,C008783,R224,RT005,2025-10-04,2025-10-15,11,1,0,Cancelled,Booking Platform,5608.23,61690.53
B002794,C000993,R221,RT005,2026-05-21,2026-05-22,1,3,1,Cancelled,Travel Agent,5226.29,5226.29
B002795,C008545,R138,RT002,2025-10-14,2025-10-19,5,2,0,No-show,Website,2314.17,11570.85
B002796,C000032,R183,RT003,2025-09-04,2025-09-11,7,2,0,Completed,Booking Platform,2389.3,16725.1
B002797,C009523,R235,RT005,2027-02-11,2027-02-12,1,4,0,Completed,Website,4436.52,4436.52
B002798,C006350,R205,RT004,2026-05-30,2026-06-12,13,1,1,Cancelled,Website,3876.2,50390.6
B002799,C000879,R169,RT003,2026-10-05,2026-10-18,13,1,0,Completed,Website,2464.1,32033.3
B002800,C007531,R219,RT005,2026-03-19,2026-03-27,8,1,2,Completed,Travel Agent,4684.45,37475.6
B002801,C008292,R132,RT002,2027-03-21,2027-03-24,3,2,1,Confirmed,Phone,2380.59,7141.77
B002802,C007513,R244,RT006,2026-07-27,2026-08-01,5,4,0,No-show,Booking Platform,7405.44,37027.2
B002803,C003430,R139,RT002,2026-08-29,2026-09-05,7,1,0,No-show,Booking Platform,2365.77,16560.39
B002804,C004862,R223,RT005,2026-01-12,2026-01-18,6,1,0,Confirmed,Website,4546.29,27277.74
B002805,C006677,R133,RT002,2027-03-22,2027-04-05,14,1,0,Cancelled,Mobile App,2285.46,31996.44
B002806,C004377,R107,RT001,2026-09-11,2026-09-22,11,1,0,Completed,Website,1734.39,19078.29
B002807,C008327,R163,RT003,2026-03-10,2026-03-22,12,2,0,Confirmed,Booking Platform,3114.06,37368.72
B002808,C000415,R205,RT004,2027-04-10,2027-04-13,3,3,0,Confirmed,Phone,3738.54,11215.62
B002809,C003381,R112,RT001,2026-07-21,2026-07-30,9,1,0,Completed,Booking Platform,1717.18,15454.62
B002810,C004311,R122,RT002,2027-07-30,2027-08-10,11,2,1,Confirmed,Mobile App,2838.55,31224.05
B002811,C005467,R124,RT002,2027-01-17,2027-01-28,11,1,1,Confirmed,Travel Agent,2150.58,23656.38
B002812,C005772,R224,RT005,2026-03-14,2026-03-26,12,4,1,Cancelled,Website,4370.4,52444.8
B002813,C004856,R245,RT006,2027-02-25,2027-03-11,14,3,2,Cancelled,Travel Agent,6037.1,84519.4
B002814,C005007,R157,RT003,2026-03-07,2026-03-13,6,1,1,Cancelled,Website,3451.19,20707.14
B002815,C003207,R224,RT005,2025-11-30,2025-12-01,1,2,0,Confirmed,Travel Agent,5339.55,5339.55
B002816,C001572,R136,RT002,2026-04-30,2026-05-08,8,1,0,Confirmed,Mobile App,2149.41,17195.28
B002817,C008370,R225,RT005,2026-05-21,2026-06-04,14,4,0,Confirmed,Website,4572.88,64020.32
B002818,C000091,R193,RT004,2026-11-03,2026-11-11,8,1,0,Confirmed,Phone,4687.14,37497.12
B002819,C001154,R237,RT006,2026-05-11,2026-05-21,10,4,0,Confirmed,Website,6687.08,66870.8
B002820,C003070,R184,RT003,2027-08-06,2027-08-18,12,1,1,Completed,Website,3417.08,41004.96
B002821,C008272,R118,RT001,2026-08-23,2026-09-03,11,1,0,Confirmed,Mobile App,2219.92,24419.12
B002822,C006114,R153,RT002,2026-10-24,2026-11-05,12,1,1,Confirmed,Booking Platform,3193.99,38327.88
B002823,C005140,R124,RT002,2027-06-07,2027-06-09,2,1,0,Completed,Website,2554.35,5108.7
B002824,C005400,R128,RT002,2025-09-11,2025-09-22,11,2,2,Confirmed,Phone,3019.5,33214.5
B002825,C001163,R137,RT002,2026-09-11,2026-09-23,12,1,1,Completed,Website,2379.03,28548.36
B002826,C001797,R203,RT004,2026-01-12,2026-01-26,14,2,0,Completed,Mobile App,3396.28,47547.92
B002827,C003368,R243,RT006,2026-06-27,2026-07-07,10,3,0,Confirmed,Website,6154.38,61543.8
B002828,C008218,R162,RT003,2026-05-26,2026-05-28,2,1,0,Confirmed,Website,2884.94,5769.88
B002829,C000757,R165,RT003,2025-09-04,2025-09-05,1,1,0,Confirmed,Booking Platform,3438.43,3438.43
B002830,C007936,R112,RT001,2025-09-07,2025-09-11,4,1,0,No-show,Website,1969.31,7877.24
B002831,C002956,R213,RT004,2026-06-09,2026-06-21,12,3,0,Completed,Mobile App,4021.29,48255.48
B002832,C009806,R166,RT003,2027-04-21,2027-04-25,4,2,0,Confirmed,Phone,2775.52,11102.08
B002833,C005825,R142,RT002,2027-08-12,2027-08-19,7,1,1,Completed,Mobile App,2813.9,19697.3
B002834,C007624,R233,RT005,2026-09-13,2026-09-14,1,2,2,Confirmed,Website,5334.83,5334.83
B002835,C008873,R103,RT001,2027-07-18,2027-07-26,8,1,0,Confirmed,Travel Agent,1950.88,15607.04
B002836,C008707,R129,RT002,2025-09-02,2025-09-09,7,2,1,Confirmed,Phone,2413.19,16892.33
B002837,C008980,R219,RT005,2026-06-07,2026-06-08,1,4,2,Confirmed,Website,4726.27,4726.27
B002838,C002277,R133,RT002,2025-10-16,2025-10-27,11,1,0,Cancelled,Website,2701.63,29717.93
B002839,C003152,R154,RT002,2026-08-20,2026-08-24,4,2,0,No-show,Website,2254.83,9019.32
B002840,C002902,R184,RT003,2026-05-17,2026-05-21,4,2,1,Completed,Booking Platform,2799.04,11196.16
B002841,C002134,R153,RT002,2027-06-13,2027-06-27,14,1,0,Confirmed,Phone,2992.8,41899.2
B002842,C008464,R145,RT002,2027-03-09,2027-03-17,8,1,2,Completed,Website,2305.29,18442.32
B002843,C005800,R150,RT002,2027-05-12,2027-05-23,11,1,0,Completed,Mobile App,2339.32,25732.52
B002844,C001583,R210,RT004,2027-01-11,2027-01-17,6,1,2,Completed,Phone,3279.66,19677.96
B002845,C003807,R157,RT003,2025-09-15,2025-09-22,7,1,0,Completed,Booking Platform,2426.57,16985.99
B002846,C006896,R196,RT004,2026-05-27,2026-05-29,2,1,1,Cancelled,Booking Platform,4549.34,9098.68
B002847,C000239,R131,RT002,2026-03-09,2026-03-20,11,1,0,Cancelled,Website,2175.13,23926.43
B002848,C000047,R157,RT003,2026-07-17,2026-07-24,7,1,0,Confirmed,Booking Platform,3124.23,21869.61
B002849,C007954,R157,RT003,2027-08-03,2027-08-16,13,2,0,Confirmed,Mobile App,2969.51,38603.63
B002850,C009579,R109,RT001,2025-11-13,2025-11-18,5,1,0,Completed,Booking Platform,1666.97,8334.85
