payment_id,booking_id,payment_method,amount_paid,payment_status,refund_amount,transaction_reference
P001281,B001281,Debit Card,10534.52,Paid,0.0,324ebb07-3d04-422e-bb70-bdd654ee8c51
P001282,B001282,Credit Card,0.0,Pending,0.0,a9b0b03e-6af5-48cc-b25e-464fb998e42d
P001283,B001283,Cash,33493.88,Paid,0.0,db40fd87-d845-4785-9770-1dda46830dde
P001284,B001284,Credit Card,4519.6,Paid,0.0,cc2e73c9-bf08-402e-a7b8-d5c8280256bd
P001285,B001285,Digital Wallet,9598.83,Paid,0.0,588287d4-aed7-46fa-826e-00af6abdb13f
P001286,B001286,Credit Card,0.0,Pending,0.0,da9e8029-2e34-4e62-b33c-b0e262b8ad2c
P001287,B001287,Digital Wallet,47187.98,Refunded,47187.98,721be5ba-5d34-4f0f-8bf2-ba96bf7c128c
P001288,B001288,Digital Wallet,0.0,Pending,0.0,010f68a8-82b0-465b-984c-4ae723fb6608
P001289,B001289,Digital Wallet,0.0,Pending,0.0,7be707a8-19f6-41cb-8b57-b9b218f1649c
P001290,B001290,Debit Card,3207.35,Paid,0.0,26c7ef60-ae8d-4f1a-9c22-e7ae14d91b0e
P001291,B001291,Bank Transfer,55762.14,Refunded,55762.14,cdd8397f-bff5-4cf5-84e2-46227367465e
P001292,B001292,Credit Card,6916.72,Refunded,6916.72,97b3ad39-9760-4d68-938d-158030769b8d
P001293,B001293,Bank Transfer,3461.87,Paid,0.0,58541c22-cafa-4622-9197-21d19334baca
P001294,B001294,Digital Wallet,7116.66,Paid,0.0,8be01ffa-9acd-407c-94b8-2a19be4db07b
P001295,B001295,Credit Card,27414.24,Paid,0.0,f3d49c1f-d86d-44a9-99bc-ab6b33cbd23f
P001296,B001296,Bank Transfer,29343.84,Paid,0.0,39d63c5f-009c-45e7-8cec-38fd2243e39f
P001297,B001297,Credit Card,0.0,Failed,0.0,7c2e3c26-6190-49a0-935f-6a14c5c4f3fd
P001298,B001298,Cash,37155.3,Paid,0.0,b7d7e9d1-f0b1-4d7c-a96b-880dc71c4701
P001299,B001299,Debit Card,2980.13,Paid,0.0,29ac2008-e61a-4ded-bace-806210f8562a
P001300,B001300,Digital Wallet,53870.31,Partially Refunded,27080.85,fa0f30d8-5c9a-4ede-a127-f3290b32d6c7
P001301,B001301,Digital Wallet,8198.67,Refunded,8198.67,535cf78f-5ca4-4f6f-8a9c-f7252a0fc397
P001302,B001302,Credit Card,28369.36,Paid,0.0,7725c6d4-91e9-4db3-a826-e883dc7afb18
P001303,B001303,Digital Wallet,5116.38,Paid,0.0,0357a66d-4fd6-42e1-b4ad-ec2ce2c6e65c
P001304,B001304,Credit Card,6482.08,Paid,0.0,d30e8124-b5be-4e6d-afcd-b3cc2107b7af
P001305,B001305,Credit Card,15491.28,Paid,0.0,be342427-c668-48b0-84e4-e1984a149822
P001306,B001306,Cash,1702.32,Refunded,1702.32,14ed1481-e2a0-49d0-96b6-7e65d905d850
P001307,B001307,Debit Card,0.0,Failed,0.0,0bcc96ab-2dec-47db-a048-82af5bd34e78
P001308,B001308,Credit Card,41104.05,Paid,0.0,6a125d83-af32-4630-b144-258f91ca0a10
P001309,B001309,Credit Card,38140.76,Paid,0.0,1fdff7f4-0a62-492c-b095-9fd3173e1385
P001310,B001310,Digital Wallet,32855.03,Paid,0.0,5c91dfcd-a5ec-48f7-8600-ee1d8fe3683b
P001311,B001311,Credit Card,14621.86,Paid,0.0,e73fec6f-91ba-4519-85eb-1df971b7a91e
P001312,B001312,Cash,19693.45,Paid,0.0,73a3610e-2356-4ecd-81f5-56d523b7f22b
P001313,B001313,Digital Wallet,53205.9,Paid,0.0,d6b9a44a-d952-4911-a67b-19c94ee77e5a
P001314,B001314,Credit Card,0.0,Pending,0.0,a318855f-bbe6-45eb-ace9-da5593dc9180
P001315,B001315,Cash,12601.5,Paid,0.0,302b75d4-8553-4eee-8def-3dfbee8dbf49
P001316,B001316,Digital Wallet,17083.92,Refunded,17083.92,a7a765c6-55ed-4fc2-a893-d3615e8a4806
P001317,B001317,Credit Card,43578.92,Paid,0.0,65ac1352-481e-4757-b795-dbe628b5c17f
P001318,B001318,Debit Card,2831.33,Paid,0.0,1aa0d7f8-17d3-49bd-851b-a6523309b840
P001319,B001319,Credit Card,22376.7,Paid,0.0,adcc8dbf-9103-47c1-a37e-cffa60c72434
P001320,B001320,Cash,10296.56,Paid,0.0,9d249194-777a-45c0-b471-6cc50debdbc8
P001321,B001321,Digital Wallet,5777.0,Paid,0.0,2eee4265-e05d-42ec-b462-5ae8c4c4674d
P001322,B001322,Credit Card,5266.36,Paid,0.0,604f2d8d-ae2e-45f3-92d5-cee458dbc148
P001323,B001323,Credit Card,7015.52,Paid,0.0,620b95ed-b8ff-455d-b23b-3b8ce1c44cf4
P001324,B001324,Credit Card,10849.53,Paid,0.0,d8713e04-3575-46a0-a4f9-e60c9b032902
P001325,B001325,Credit Card,26953.32,Partially Refunded,10614.15,1c01b1a6-b8e1-4530-a3df-793a48c605b1
P001326,B001326,Debit Card,11547.44,Paid,0.0,c73e2bc9-3a73-4cb6-ae2f-9efa4c782c70
P001327,B001327,Debit Card,15664.81,Paid,0.0,572beb20-2aff-4324-bb7a-f1a109daea4f
P001328,B001328,Debit Card,19007.37,Paid,0.0,b3a1694b-2101-4bfe-973d-d9b9af34b338
P001329,B001329,Credit Card,38108.98,Paid,0.0,51fc4d7b-7c00-4e00-afa1-157c7b85435a
P001330,B001330,Cash,19258.19,Paid,0.0,cd6dc81e-47f9-406f-a0a4-da44a14fb92d
P001331,B001331,Cash,9086.12,Paid,0.0,61fb4d2e-b1f1-42d2-bac7-c85ea2f828fb
P001332,B001332,Debit Card,12665.38,Paid,0.0,30cf80c5-219d-4bdc-8389-f07f499b98d7
P001333,B001333,Credit Card,25689.24,Paid,0.0,2721d3e6-68f2-4d91-a487-94ab8101c806
P001334,B001334,Digital Wallet,28568.34,Paid,0.0,719227d4-d2be-4d65-8481-52e7afb21f98
P001335,B001335,Bank Transfer,21441.75,Paid,0.0,5f215b07-7e3a-40eb-88a6-01c489bf6c17
P001336,B001336,Credit Card,20295.81,Paid,0.0,ff3bd903-e5e5-4818-8fc6-78e3896029ee
P001337,B001337,Credit Card,97677.16,Paid,0.0,c757581d-ed35-475a-9892-84fa55f61907
P001338,B001338,Cash,48360.48,Paid,0.0,5399c291-e2cb-41db-bfcb-6437a84a090e
P001339,B001339,Bank Transfer,24060.15,Refunded,24060.15,0c75cfa6-2978-4472-93d0-e1d089b1bd00
P001340,B001340,Cash,4144.12,Paid,0.0,3c6a150e-6744-45a5-89f4-c1b032a7eb56
P001341,B001341,Credit Card,3895.24,Paid,0.0,b26a53c2-78be-490f-8949-9ff1595e69b4
P001342,B001342,Bank Transfer,0.0,Pending,0.0,2d584ac3-161c-406a-997a-1eca5729df71
P001343,B001343,Credit Card,24798.96,Paid,0.0,4a585a68-5513-4848-8e3e-3f3ea53c8b68
P001344,B001344,Credit Card,0.0,Failed,0.0,b7f250f1-5db3-48d8-8f10-587527045869
P001345,B001345,Cash,0.0,Pending,0.0,182b0e4c-71b1-4204-99fe-93911ab5e1ae
P001346,B001346,Digital Wallet,28744.64,Paid,0.0,27321e87-1f7b-4188-93f9-c66585de9876
P001347,B001347,Credit Card,32013.54,Paid,0.0,e5d918fa-e498-4a8b-960a-44acceb1bfdc
P001348,B001348,Credit Card,50394.96,Refunded,50394.96,06d921ad-5653-4575-acc6-30ee49f67859
P001349,B001349,Credit Card,30112.83,Paid,0.0,cec80da8-21d4-4c27-9f6d-1705fefceeb7
P001350,B001350,Digital Wallet,44429.56,Refunded,44429.56,2a451efb-3a5f-4567-b30c-6673024e12a7
P001351,B001351,Bank Transfer,27864.55,Paid,0.0,51926f1f-3d31-4e51-bbb6-f2994969768e
P001352,B001352,Debit Card,21464.61,Paid,0.0,eaceefa1-46d9-464d-bc76-050a92c97c89
P001353,B001353,Credit Card,22072.26,Paid,0.0,c0f8da3f-98bb-4885-9e72-40cb89534687
P001354,B001354,Credit Card,0.0,Failed,0.0,03209e5e-07e4-4cf4-8de9-171307bdc249
P001355,B001355,Credit Card,31725.4,Paid,0.0,8de38513-cd47-44b6-a910-3a7da8f4811e
P001356,B001356,Credit Card,12757.24,Paid,0.0,c940c2ca-0bba-4b0d-8b3f-fc42cb95b3fc
P001357,B001357,Cash,17611.02,Paid,0.0,4fd208b3-9806-4976-a2cc-8d829be98081
P001358,B001358,Cash,0.0,Failed,0.0,3eb64459-a7cd-415e-8ff3-048d936047eb
P001359,B001359,Credit Card,0.0,Pending,0.0,dbeb7d94-23a4-4150-a1ed-6ed52d5f25ce
P001360,B001360,Cash,2622.12,Refunded,2622.12,5339bb35-8be6-476e-b930-c83f6072ec1b
P001361,B001361,Credit Card,42588.65,Paid,0.0,95628540-58df-40c0-b008-b7ff753a8c08
P001362,B001362,Cash,15869.43,Paid,0.0,7792f391-4030-4e11-b66f-f438bf071372
P001363,B001363,Credit Card,28948.59,Paid,0.0,90974dda-dbcd-4f65-a66f-d623f9a87a45
P001364,B001364,Credit Card,84084.12,Paid,0.0,b0522cb6-caa7-4b79-9be2-47300c1a7aed
P001365,B001365,Credit Card,0.0,Pending,0.0,191c31e7-2dfe-4c59-9375-16729cbea42b
P001366,B001366,Credit Card,16933.26,Paid,0.0,f7ff2e83-920c-4b54-a967-aefad6bf63d8
P001367,B001367,Credit Card,15901.02,Paid,0.0,caed6907-8cda-4345-8111-4f4929440320
P001368,B001368,Credit Card,14395.38,Paid,0.0,34c4d843-1928-4a23-b2a8-0cb6c1b08e60
P001369,B001369,Debit Card,0.0,Failed,0.0,4cbf41c6-855f-4840-8713-9cdeb725d500
P001370,B001370,Debit Card,34276.06,Paid,0.0,c1e99b1a-a7c0-41c2-95a8-cfba1e8c3c8c
P001371,B001371,Debit Card,24177.78,Refunded,24177.78,e7971f3e-3fda-47b4-88ae-c89394ac6548
P001372,B001372,Digital Wallet,13183.24,Paid,0.0,2dff09e4-e0a3-48d2-b1c5-2d4eab8efcac
P001373,B001373,Digital Wallet,19581.84,Paid,0.0,082d2a09-3a58-48c3-98dc-61ea8f781faa
P001374,B001374,Debit Card,7722.6,Paid,0.0,d978b077-d21b-406d-94f3-131953a45ded
P001375,B001375,Credit Card,23472.9,Paid,0.0,6076a85d-3818-4240-96d1-7e8f49d33700
P001376,B001376,Credit Card,16749.48,Paid,0.0,9ddeffa2-9f4d-4fe0-a59d-15341dff4d87
P001377,B001377,Debit Card,36015.6,Paid,0.0,0c9b7388-a849-41bf-8f37-8591f7de12d1
P001378,B001378,Credit Card,11894.36,Paid,0.0,f08e9d77-bcb0-480a-bc0b-b0d90b555d9a
P001379,B001379,Credit Card,24437.16,Paid,0.0,e7a3f5d5-fa58-47e0-94bf-d13d49cd2e9c
P001380,B001380,Credit Card,20432.5,Paid,0.0,9323f941-76d3-446a-a131-b5487ee80033
P001381,B001381,Credit Card,24899.28,Paid,0.0,7767695e-d2e2-4be0-926b-7088a7fc03fa
P001382,B001382,Credit Card,0.0,Pending,0.0,2ddb1405-991f-4285-a20c-c24ec5c8bd67
P001383,B001383,Credit Card,48490.6,Paid,0.0,7739a56a-2a21-4687-af59-72eca5096edd
P001384,B001384,Credit Card,49289.59,Paid,0.0,38c87e41-95ab-45ac-9e76-b98cd7d21e1c
P001385,B001385,Debit Card,47366.88,Paid,0.0,00428733-65b7-40a8-8705-99a748f064d1
P001386,B001386,Digital Wallet,52354.39,Paid,0.0,8d32dbc8-1c26-48cd-ac71-52cb5fa6aa70
P001387,B001387,Credit Card,9000.9,Paid,0.0,bdfb9f33-5eeb-402d-9d9c-ccf0658f5425
P001388,B001388,Digital Wallet,28250.7,Paid,0.0,23a2b34c-1343-4fdd-8f21-df2b553dd676
P001389,B001389,Bank Transfer,0.0,Pending,0.0,20fd6053-00ee-45ff-af16-7b5e2cf4fb19
P001390,B001390,Credit Card,11023.25,Paid,0.0,f75204be-acb5-4699-bc00-e1e5d17fc3e0
P001391,B001391,Credit Card,31233.84,Paid,0.0,e24ba85a-c034-4499-aecc-abe22418cd57
P001392,B001392,Debit Card,28676.27,Paid,0.0,353cf207-1057-48eb-a4ce-6e4073a615fa
P001393,B001393,Credit Card,41908.46,Paid,0.0,11d32636-7e68-4da2-aedd-eb9052790e7c
P001394,B001394,Credit Card,50410.69,Refunded,50410.69,f0034ab0-dcdc-4239-9fda-e7dfaf6568d2
P001395,B001395,Credit Card,31648.8,Paid,0.0,ce7506cd-9dcf-4074-9fc4-4d2ab83a5d0b
P001396,B001396,Credit Card,5739.59,Refunded,5739.59,2c011de2-389f-40ce-a272-4c668a1b114e
P001397,B001397,Bank Transfer,0.0,Failed,0.0,4ba46538-3523-4de4-917d-70056823357c
P001398,B001398,Digital Wallet,0.0,Pending,0.0,bac0d6e7-c2d4-4175-bd0b-f37d3b931689
P001399,B001399,Credit Card,47873.04,Paid,0.0,7aeb0a10-30b1-41a2-8949-fad8f34bc1a1
P001400,B001400,Debit Card,45921.6,Paid,0.0,d5790397-326b-4583-9cd7-ec8d568a4dbe
P001401,B001401,Credit Card,34980.6,Paid,0.0,acd29bb6-202f-4bb3-9d0a-129b64d3bc48
P001402,B001402,Bank Transfer,0.0,Pending,0.0,3b8647fc-0c0c-43c5-9e1f-8e412616b88b
P001403,B001403,Cash,0.0,Pending,0.0,c518af16-ccfc-42ae-8264-829bb5f373b4
P001404,B001404,Credit Card,7979.05,Paid,0.0,1af9c40c-b123-415f-9c4d-5c0f0d62401f
P001405,B001405,Debit Card,20706.29,Paid,0.0,ea343097-f87e-44ef-b89a-6d7ffa467b22
P001406,B001406,Digital Wallet,12586.04,Paid,0.0,903a9b9f-7fd5-4864-9df6-4d06156a81d7
P001407,B001407,Bank Transfer,5022.57,Paid,0.0,8478ff30-b91d-4a00-b01c-10b7d11ddfe1
P001408,B001408,Credit Card,35178.75,Paid,0.0,e4a32ea1-9670-4c28-9882-5bb60d3d5e02
P001409,B001409,Credit Card,40455.52,Paid,0.0,2d624c00-2e08-4835-9890-a3ebc7385155
P001410,B001410,Debit Card,31588.8,Paid,0.0,bd7d5737-618a-4023-8ad0-742b46bbd233
P001411,B001411,Credit Card,49542.13,Paid,0.0,987c6a8d-98f5-4a05-a419-a2a0047db19b
P001412,B001412,Bank Transfer,19322.0,Refunded,19322.0,b141851b-c04b-42ce-a633-006bea386a1a
P001413,B001413,Credit Card,35654.88,Paid,0.0,5b0fef3c-903a-4a1f-a484-403dd8e08020
P001414,B001414,Bank Transfer,19285.32,Paid,0.0,2fbf6ca5-c8ae-4127-956c-3eff2447d2cf
P001415,B001415,Digital Wallet,11930.8,Paid,0.0,24a38ca9-0efe-4fd6-bb7a-d2775cbd79b0
P001416,B001416,Cash,8064.32,Paid,0.0,0d0db8f6-f7c3-4226-981c-39afa3f00dca
P001417,B001417,Bank Transfer,0.0,Pending,0.0,f2cbf166-482a-409c-92c6-bc44cc9f658b
P001418,B001418,Cash,33803.7,Paid,0.0,68767070-76ac-4cc1-b0bf-d5b0514bcc64
P001419,B001419,Debit Card,93495.36,Paid,0.0,78152311-7ddc-4d7c-872d-b6a04fdf9f3c
P001420,B001420,Cash,27010.27,Paid,0.0,e525d2f5-e821-4391-baa5-d4342fdaa0b0
P001421,B001421,Cash,7794.48,Paid,0.0,a3ef13ef-2b18-4d12-8d34-c9f165098290
P001422,B001422,Cash,33964.26,Paid,0.0,c90585a2-f8f7-43a4-9b3e-f17e1f7277af
P001423,B001423,Debit Card,27740.25,Paid,0.0,9fc7f3c3-158b-4c47-8d24-136b6259069f
P001424,B001424,Cash,19617.0,Paid,0.0,7b3a1aa2-f7f8-43a2-909d-3c9e2940a0f6
P001425,B001425,Cash,0.0,Pending,0.0,3db73892-4f0a-428e-b891-f65b68ab7bb5
P001426,B001426,Bank Transfer,85213.7,Paid,0.0,dda08adf-ebc0-4f64-933d-54a0d61695c9
P001427,B001427,Digital Wallet,13514.55,Paid,0.0,5456a7fe-2b37-4686-965a-32516570efd6
P001428,B001428,Credit Card,0.0,Failed,0.0,26724f83-2032-49a3-90f1-53da5e195f16
P001429,B001429,Digital Wallet,13452.21,Paid,0.0,8b661cb4-65ae-4943-9130-d20451f43562
P001430,B001430,Cash,0.0,Pending,0.0,6d3432ce-163e-4c1c-8e44-1c688f30acd6
P001431,B001431,Cash,0.0,Pending,0.0,3f7e5918-f8c4-4c27-ba77-46319a70eace
P001432,B001432,Credit Card,31345.6,Paid,0.0,9997c6b7-ea78-4858-90cc-ef87f64672bc
P001433,B001433,Debit Card,8717.28,Paid,0.0,302b9e63-5a7d-4e6f-b23f-789e6901543b
P001434,B001434,Digital Wallet,37909.48,Paid,0.0,0fab8207-96a9-4a65-8989-fd743949ab42
P001435,B001435,Digital Wallet,6318.14,Paid,0.0,520bb9dd-55b6-405f-a115-e33a74b56871
P001436,B001436,Cash,11146.12,Refunded,11146.12,ef753061-b081-461b-9c94-0404513c5d8b
P001437,B001437,Cash,47980.3,Paid,0.0,e15247b4-a591-4a27-8502-efe9bd7e7e17
P001438,B001438,Debit Card,5612.28,Partially Refunded,3388.44,16d9cf55-9046-4c76-b8ac-a40b4a7d9aa8
P001439,B001439,Credit Card,0.0,Pending,0.0,c9288382-9183-4e31-8638-d086d0ffcb71
P001440,B001440,Credit Card,19087.44,Paid,0.0,1a929c84-2459-441a-89b6-10945561deb8
P001441,B001441,Credit Card,8064.39,Paid,0.0,bf63b63d-d48b-45e2-8984-8089fa5368d6
P001442,B001442,Cash,12295.44,Refunded,12295.44,8cd1218d-8f4b-4b7f-8ae4-c84bb3a0cbd8
P001443,B001443,Debit Card,0.0,Pending,0.0,9d0a35b6-f617-41d6-9479-cb327162013a
P001444,B001444,Digital Wallet,79961.44,Paid,0.0,43654ab0-c611-4835-91e6-9555130a2966
P001445,B001445,Credit Card,7347.78,Paid,0.0,b6965e9d-9c58-4113-b045-71472aeebf62
P001446,B001446,Digital Wallet,24205.72,Refunded,24205.72,7a3f45b3-1a9d-4caa-91bc-8fb7f359c8d7
P001447,B001447,Digital Wallet,42889.12,Paid,0.0,59bffdf6-3933-472b-b3d8-6d8f6b3a666f
P001448,B001448,Cash,0.0,Failed,0.0,bc4748c1-c88a-4689-a035-418876cd88da
P001449,B001449,Credit Card,0.0,Failed,0.0,d8d24e6b-37de-4f2d-a6af-8a1b812f55ab
P001450,B001450,Credit Card,7320.49,Paid,0.0,ea1b87ab-2f69-4799-9de0-faae2dd68909
P001451,B001451,Debit Card,0.0,Pending,0.0,bf671dd2-0bb9-4cab-b59e-8db0edb0118e
P001452,B001452,Credit Card,46712.82,Partially Refunded,32045.74,7cf06cb2-b4c9-4cbe-8616-692b4b5ef126
P001453,B001453,Debit Card,0.0,Pending,0.0,705becc8-c410-4a79-8ad9-38f4b527ce12
P001454,B001454,Digital Wallet,3351.94,Paid,0.0,0b65e3f7-ed61-42d2-bd67-c35d3735857c
P001455,B001455,Debit Card,0.0,Pending,0.0,9ba54416-aa4c-4f35-928e-badf8aea85ad
P001456,B001456,Cash,4200.31,Paid,0.0,49a53eb6-ca32-45cb-bc7a-5a6c13f78c8e
P001457,B001457,Credit Card,0.0,Failed,0.0,cd15f1ba-e674-4fb1-a0c5-e9c2c64e1523
P001458,B001458,Debit Card,5664.1,Paid,0.0,0ae6c581-a26f-40d7-82d9-f7aaf74e8c86
P001459,B001459,Credit Card,38465.76,Partially Refunded,22670.4,54a3ed97-b2b9-4aef-a0fd-803a41b7cda1
P001460,B001460,Credit Card,4873.38,Paid,0.0,c0bceab2-db56-4bb6-adfb-1bee986a888e
P001461,B001461,Credit Card,0.0,Failed,0.0,0cea95c1-f699-4241-bc6d-c61911b0da29
P001462,B001462,Credit Card,0.0,Pending,0.0,50bfc8ad-c436-4f4a-be12-11c83e6b3927
P001463,B001463,Credit Card,30692.9,Paid,0.0,883ac619-316f-48af-8fb6-4f65a9d52010
P001464,B001464,Bank Transfer,2307.29,Paid,0.0,ce627570-7b2f-47ef-9033-b3b5d756b543
P001465,B001465,Bank Transfer,38821.68,Refunded,38821.68,f93babf4-e2a4-47e1-8861-163fa30a2c66
P001466,B001466,Debit Card,39284.4,Paid,0.0,a70b996f-f3af-42ce-96e7-67c8071053cc
P001467,B001467,Credit Card,9839.58,Paid,0.0,d36548be-97f5-4a0c-b915-0e3627c7e9ef
P001468,B001468,Debit Card,15920.19,Refunded,15920.19,3bb1b049-804e-4bf2-af45-ddac70c304c2
P001469,B001469,Credit Card,6086.6,Paid,0.0,2473987f-5a9b-4b56-adee-220c27d39df8
P001470,B001470,Bank Transfer,37798.38,Partially Refunded,16567.36,b1c6d813-8c1a-4d3c-a13f-6f579599ed0d
P001471,B001471,Cash,12211.04,Paid,0.0,145b2d5b-1545-4b74-8276-95854bb66b40
P001472,B001472,Debit Card,22628.58,Paid,0.0,77435c86-20b3-427a-b516-c030ba9057ef
P001473,B001473,Credit Card,0.0,Failed,0.0,73d465d1-7cc5-4dd8-ae50-62ea662918aa
P001474,B001474,Cash,27684.72,Paid,0.0,412ca276-03a7-4195-bdfe-bec4deee11c4
P001475,B001475,Cash,29371.3,Paid,0.0,667380c7-3881-462b-8e8d-53498ca9d067
P001476,B001476,Credit Card,75934.35,Paid,0.0,f932767d-2282-4b9a-80be-1bab1cbea1a1
P001477,B001477,Credit Card,8987.76,Paid,0.0,5a06ee25-f12a-43d0-8b59-b2f2f8389b6b
P001478,B001478,Debit Card,5616.32,Paid,0.0,8a3ebcb7-3935-4a16-8716-80645eefd126
P001479,B001479,Credit Card,57229.92,Paid,0.0,d62adce2-90fb-4caa-944a-05ba48eb068a
P001480,B001480,Debit Card,30079.5,Paid,0.0,2e93cac2-e1f9-4c40-aa3e-8b14d62e86b0
P001481,B001481,Debit Card,27025.46,Paid,0.0,3cd4289d-97f4-460b-93a2-8f30835c1481
P001482,B001482,Credit Card,53914.63,Paid,0.0,e6ca14eb-207c-462a-b944-5bc130a587e7
P001483,B001483,Debit Card,47612.28,Paid,0.0,96725765-30ff-467d-8941-0fc9faf8a1e7
P001484,B001484,Credit Card,16916.44,Partially Refunded,5955.79,be325048-2ffe-4305-ba5d-63cad1241d7c
P001485,B001485,Debit Card,31237.44,Paid,0.0,c72950a3-ae9f-403a-a42a-20251616c829
P001486,B001486,Digital Wallet,29047.15,Paid,0.0,c0558e6d-b764-4a1f-80f9-31d785dc5a00
P001487,B001487,Digital Wallet,45048.0,Paid,0.0,d3a4e4ea-89ca-4010-a432-1301dd610f5f
P001488,B001488,Debit Card,22581.48,Paid,0.0,9d22588f-5759-4da3-807e-87145aa6bb0b
P001489,B001489,Credit Card,3730.34,Paid,0.0,78555754-64eb-4836-8d3f-06569f5d4a26
P001490,B001490,Cash,28280.2,Paid,0.0,dc97fc40-b354-4f64-98c0-aaa5f006a833
P001491,B001491,Credit Card,1887.99,Paid,0.0,6fedd3b5-56df-46b4-9a17-0fb8ff7ba87e
P001492,B001492,Bank Transfer,29546.28,Paid,0.0,66014af9-6a07-45f8-9c7c-0adde420837e
P001493,B001493,Cash,26354.3,Paid,0.0,6e41cb1f-43e3-4ae9-866c-406bfd978de2
P001494,B001494,Credit Card,31078.62,Paid,0.0,d819fdce-ae64-47cb-96d1-9f4aad54315e
P001495,B001495,Debit Card,20618.73,Refunded,20618.73,e9796b2f-85b5-4113-8ce9-e54b07e24d03
P001496,B001496,Cash,53863.94,Paid,0.0,0f34af1c-c092-49e6-be06-8eea6e4c3774
P001497,B001497,Credit Card,66867.75,Paid,0.0,a90640d7-a531-48c0-bda6-79f50c58bffe
P001498,B001498,Credit Card,6682.16,Paid,0.0,d2d07e1e-a365-41ff-a98c-9915da19506d
P001499,B001499,Cash,0.0,Pending,0.0,785796ea-4d05-4d4e-a7c6-3393abca1751
P001500,B001500,Debit Card,0.0,Pending,0.0,99af4dc7-16e7-4dc2-b961-58d1ac5879eb
P001501,B001501,Credit Card,0.0,Pending,0.0,2e2c57db-ba24-440a-9444-9edd37c08fab
P001502,B001502,Debit Card,21675.29,Paid,0.0,23b8f39e-b048-4106-a38f-b504f87a4b8c
P001503,B001503,Debit Card,6934.36,Paid,0.0,415a50e5-e7e2-4302-95f8-37e5c168da95
P001504,B001504,Bank Transfer,29194.74,Refunded,29194.74,57147d61-8787-4eb5-a805-f61fcc5c3a41
P001505,B001505,Cash,10226.32,Paid,0.0,ef129f77-c565-4d04-b79b-32ada5f6fd17
P001506,B001506,Credit Card,0.0,Failed,0.0,194f0345-2f27-446a-a4e0-7f53b50fa7ab
P001507,B001507,Debit Card,27534.78,Paid,0.0,9a0d59f5-341c-4157-a87b-46dae41372a1
P001508,B001508,Debit Card,34615.63,Paid,0.0,e39ca8f6-d763-4c93-af1e-47f621ed452e
P001509,B001509,Bank Transfer,12242.72,Paid,0.0,2d2fb50a-a931-49cb-8ad9-d9e6abe2243d
P001510,B001510,Credit Card,0.0,Pending,0.0,a7aa4943-e494-4330-9e5e-5665df3daff9
P001511,B001511,Digital Wallet,10859.95,Partially Refunded,7295.48,f383ea72-5e64-4d42-90bc-6adfb26c098a
P001512,B001512,Digital Wallet,0.0,Failed,0.0,497f75d1-a649-47a0-a6ec-5d656c1dbe34
P001513,B001513,Debit Card,0.0,Pending,0.0,67ba6007-2b08-4f37-acce-9e0fb4286ea0
P001514,B001514,Cash,19839.84,Paid,0.0,ec471948-7ae1-44bd-b291-2f9ebda03963
P001515,B001515,Digital Wallet,23088.6,Refunded,23088.6,fb67b8d6-8fc8-48fd-ae14-b61c4e467e5a
P001516,B001516,Digital Wallet,14597.6,Refunded,14597.6,ca168532-f1ee-4ab0-a418-750512960610
P001517,B001517,Debit Card,26839.8,Paid,0.0,6a428305-ab3e-4117-8c43-fd81596fcb3c
P001518,B001518,Credit Card,54005.16,Paid,0.0,ed61d37b-228c-4422-80ae-cd8215807873
P001519,B001519,Cash,5677.76,Paid,0.0,f3bd87f6-c39c-4013-ad08-b907483442d4
P001520,B001520,Cash,19868.16,Paid,0.0,faa8bebe-52eb-487c-a8a2-96347fef0397
P001521,B001521,Credit Card,0.0,Pending,0.0,2f0f4cd5-8343-40a1-bc9e-e159237fcab8
P001522,B001522,Credit Card,29008.32,Paid,0.0,d53bcaf7-84de-457a-ab5a-6afc438d331c
P001523,B001523,Debit Card,23207.04,Paid,0.0,f3a357b9-09cd-4749-bb06-6c1dc064acae
P001524,B001524,Credit Card,19786.14,Paid,0.0,52d4352a-dcec-482c-8543-68d5a54c0c2e
P001525,B001525,Debit Card,49685.16,Paid,0.0,43c6f0aa-935e-4b46-9091-cbc7febd8696
P001526,B001526,Credit Card,0.0,Pending,0.0,78101bd7-71ad-40b8-9615-a8ecae3c7390
P001527,B001527,Debit Card,0.0,Pending,0.0,f807c802-54e9-46f5-8e3d-111408e6047d
P001528,B001528,Credit Card,9916.68,Paid,0.0,2c2b717b-78df-46be-827f-c70eaac952f5
P001529,B001529,Bank Transfer,43711.3,Paid,0.0,c57780b6-c380-407e-b9ba-7252ffda4164
P001530,B001530,Bank Transfer,3663.32,Refunded,3663.32,b4151189-8a58-40e6-8828-3a563cb8e402
P001531,B001531,Digital Wallet,6672.18,Paid,0.0,e76f86a3-5c28-485e-a45f-5281264fbc3c
P001532,B001532,Credit Card,52880.31,Refunded,52880.31,1f92ff79-3603-4df1-9bee-73601615df86
P001533,B001533,Credit Card,0.0,Pending,0.0,ac4e8558-4a09-4e2d-968d-9a0fcd80ceca
P001534,B001534,Cash,52745.42,Paid,0.0,7d625e72-03ec-4df5-910b-71cb1d0dc903
P001535,B001535,Digital Wallet,42067.61,Paid,0.0,17bd5edb-e940-4f36-b55e-983734b57a05
P001536,B001536,Digital Wallet,10354.5,Paid,0.0,215c5a67-87b6-4348-bbda-42449d6e6d38
