feedback_id,customer_id,booking_id,feedback_category,rating,sentiment,feedback_text,feedback_channel,would_recommend
FB000956,C004824,B009301,Room,2,Negative,The staff could have been more helpful.,In-Hotel,No
FB000957,C002762,B011848,Food,4,Positive,The room was clean and comfortable.,Survey,Yes
FB000958,C002890,B019588,Location,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB000959,C004693,B009458,Food,4,Positive,Very good service and friendly staff.,Survey,Yes
FB000960,C001585,B005834,Facilities,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB000961,C001430,B019265,Payment,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB000962,C004675,B015022,Room,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB000963,C001047,B014378,Service,3,Neutral,The service was average.,Email,Maybe
FB000964,C006880,B008883,Location,2,Negative,The staff could have been more helpful.,In-Hotel,No
FB000965,C003255,B014305,Room,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB000966,C001828,B010490,Food,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000967,C004801,B011886,Facilities,1,Negative,The overall experience was disappointing.,In-Hotel,No
FB000968,C000311,B014219,Cleanliness,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000969,C007207,B005904,Overall Experience,2,Negative,The staff could have been more helpful.,Website,No
FB000970,C000222,B007665,Service,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000971,C003995,B014010,Overall Experience,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB000972,C009332,B002130,Room,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB000973,C005163,B019863,Facilities,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB000974,C001606,B007780,Facilities,3,Neutral,The experience was acceptable overall.,Website,Maybe
FB000975,C001230,B002741,Food,5,Positive,The room was clean and comfortable.,Email,Yes
FB000976,C000635,B017471,Booking,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000977,C001848,B008814,Food,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB000978,C008879,B015173,Booking,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB000979,C005535,B010780,Booking,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB000980,C001877,B001351,Service,4,Positive,The room was clean and comfortable.,Email,Yes
FB000981,C004254,B009059,Food,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000982,C009105,B013496,Cleanliness,2,Negative,The room was not clean enough.,Mobile App,No
FB000983,C006525,B009923,Staff,1,Negative,There were some issues during the stay.,Email,No
FB000984,C005700,B001523,Staff,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000985,C005454,B006761,Food,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB000986,C008461,B018863,Food,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB000987,C006350,B002798,Overall Experience,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB000988,C003268,B007041,Service,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB000989,C004640,B002993,Food,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB000990,C001435,B013752,Overall Experience,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB000991,C008957,B015060,Booking,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB000992,C002594,B015067,Facilities,5,Positive,The room was clean and comfortable.,Website,Yes
FB000993,C004670,B009756,Facilities,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB000994,C008467,B009153,Booking,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB000995,C007404,B007458,Location,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000996,C003180,B007684,Overall Experience,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000997,C006419,B017822,Overall Experience,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB000998,C000005,B010262,Booking,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB000999,C004038,B012965,Cleanliness,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB001000,C006903,B000089,Payment,2,Negative,The overall experience was disappointing.,Mobile App,No
FB001001,C009842,B010400,Room,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB001002,C009963,B008973,Booking,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB001003,C008795,B016703,Food,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB001004,C004503,B013251,Food,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB001005,C000823,B011163,Service,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB001006,C003855,B018191,Booking,4,Positive,The room was clean and comfortable.,Survey,Yes
FB001007,C000297,B008514,Service,3,Neutral,The experience was acceptable overall.,Mobile App,Maybe
FB001008,C000714,B001444,Booking,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB001009,C006796,B009011,Overall Experience,2,Negative,The room was not clean enough.,Survey,No
FB001010,C003698,B017558,Room,4,Positive,The room was clean and comfortable.,Survey,Yes
FB001011,C000653,B013250,Overall Experience,5,Positive,Very good service and friendly staff.,Survey,Yes
FB001012,C001433,B017832,Payment,3,Neutral,The stay was okay but there is room for improvement.,Mobile App,Maybe
FB001013,C005562,B011082,Facilities,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB001014,C006734,B017949,Staff,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB001015,C009617,B002302,Booking,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB001016,C008006,B016293,Payment,2,Negative,The staff could have been more helpful.,Email,No
FB001017,C009853,B018255,Facilities,3,Neutral,The experience was acceptable overall.,Survey,Maybe
FB001018,C009266,B002362,Location,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB001019,C005581,B005072,Room,4,Positive,The room was clean and comfortable.,Website,Yes
FB001020,C004697,B019639,Service,5,Positive,Very good service and friendly staff.,Email,Yes
FB001021,C006254,B012403,Service,5,Positive,The room was clean and comfortable.,Survey,Yes
FB001022,C001385,B013827,Overall Experience,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB001023,C007647,B009265,Food,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB001024,C000317,B010676,Facilities,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB001025,C003014,B009060,Location,4,Positive,Very good service and friendly staff.,Email,Yes
FB001026,C005315,B015528,Payment,3,Neutral,The stay was okay but there is room for improvement.,Mobile App,Maybe
FB001027,C004699,B014252,Room,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB001028,C004370,B015832,Facilities,3,Neutral,The stay was okay but there is room for improvement.,Email,Maybe
FB001029,C005985,B019558,Location,2,Negative,There were some issues during the stay.,In-Hotel,No
FB001030,C000408,B012843,Staff,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB001031,C001947,B008021,Booking,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB001032,C006393,B008304,Service,2,Negative,The overall experience was disappointing.,In-Hotel,No
FB001033,C005148,B006187,Payment,5,Positive,Very good service and friendly staff.,Survey,Yes
FB001034,C004912,B019337,Service,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB001035,C005293,B015410,Payment,4,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB001036,C002810,B005024,Overall Experience,2,Negative,The staff could have been more helpful.,Website,No
FB001037,C005869,B009791,Food,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB001038,C003347,B007840,Payment,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB001039,C002571,B004392,Service,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB001040,C004143,B011234,Overall Experience,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB001041,C002980,B014540,Payment,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB001042,C008387,B004640,Staff,2,Negative,The service was slower than expected.,Website,No
FB001043,C001350,B011483,Food,2,Negative,There were some issues during the stay.,Email,No
FB001044,C005498,B012954,Payment,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB001045,C001203,B019975,Overall Experience,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB001046,C009567,B003275,Facilities,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB001047,C009238,B014735,Cleanliness,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB001048,C001884,B009993,Location,1,Negative,There were some issues during the stay.,Email,No
FB001049,C001355,B006741,Cleanliness,3,Neutral,Overall experience was satisfactory.,Email,Maybe
FB001050,C004881,B000258,Cleanliness,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB001051,C001631,B012975,Room,3,Neutral,The experience was acceptable overall.,Mobile App,Maybe
FB001052,C003711,B014688,Staff,3,Neutral,The service was average.,Website,Maybe
FB001053,C001534,B018644,Facilities,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB001054,C002491,B019552,Booking,5,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB001055,C002205,B008067,Payment,3,Neutral,The stay was okay but there is room for improvement.,Email,Maybe
FB001056,C007744,B013104,Location,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB001057,C002458,B001769,Food,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB001058,C005580,B017090,Facilities,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB001059,C001419,B005060,Service,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB001060,C007678,B007093,Booking,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB001061,C006184,B014603,Room,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB001062,C005625,B010312,Room,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB001063,C004476,B008802,Facilities,2,Negative,The staff could have been more helpful.,Mobile App,No
FB001064,C009809,B010578,Overall Experience,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB001065,C000615,B019483,Cleanliness,4,Positive,The room was clean and comfortable.,Email,Yes
FB001066,C001406,B000347,Service,3,Neutral,"Everything was fine, but nothing exceptional.",Mobile App,Maybe
FB001067,C003452,B005149,Room,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB001068,C005615,B018009,Location,5,Positive,The room was clean and comfortable.,Website,Yes
FB001069,C000697,B005021,Room,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB001070,C005365,B004345,Food,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB001071,C007300,B012865,Payment,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB001072,C006971,B006302,Room,1,Negative,The service was slower than expected.,Website,No
FB001073,C005562,B002982,Food,1,Negative,The overall experience was disappointing.,Email,No
FB001074,C001501,B002415,Facilities,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB001075,C009480,B015598,Facilities,2,Negative,The overall experience was disappointing.,Survey,No
FB001076,C005181,B008798,Booking,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB001077,C009677,B017551,Room,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB001078,C001762,B009412,Location,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB001079,C002025,B006076,Room,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB001080,C003937,B003530,Location,3,Neutral,The stay was okay but there is room for improvement.,Survey,Maybe
FB001081,C005096,B016523,Staff,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB001082,C008749,B018440,Booking,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB001083,C000028,B012580,Staff,5,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB001084,C009455,B010291,Room,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB001085,C000879,B016752,Booking,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB001086,C004835,B002066,Staff,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB001087,C000738,B001705,Cleanliness,2,Negative,There were some issues during the stay.,Survey,No
FB001088,C008548,B008142,Room,3,Neutral,The stay was okay but there is room for improvement.,Survey,Maybe
FB001089,C009940,B002085,Staff,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB001090,C004432,B018812,Cleanliness,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB001091,C003097,B000104,Cleanliness,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB001092,C006531,B017530,Facilities,4,Positive,The room was clean and comfortable.,Website,Yes
FB001093,C008908,B005381,Room,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB001094,C006132,B014207,Cleanliness,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB001095,C001102,B001789,Facilities,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB001096,C002759,B018170,Staff,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB001097,C002714,B015402,Food,5,Positive,The room was clean and comfortable.,Email,Yes
FB001098,C001803,B004619,Room,4,Positive,Very good service and friendly staff.,Website,Yes
FB001099,C001629,B012585,Booking,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB001100,C005449,B017497,Location,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB001101,C007277,B004190,Location,2,Negative,The room was not clean enough.,Mobile App,No
